author_id,username,fullname,biography,verified,joined_datetime,tweets_count,following_count,followers_count,likes_count,profile_picture_url,banner_picture_url
nan,jordimalaguista,Saimon,,True,2011-09-18 15:43:00,4498,875,126,2171,https://pbs.twimg.com/profile_images/3170190816/17cdb02801a324d206beb335337368ac.jpeg,
1607579519304482816,nicoATM_,nico (🕷🔜👂🏆),,True,2022-12-27 03:30:00,1796,410,294,20191,https://pbs.twimg.com/profile_images/1824893955730817024/qCceTEwm.jpg,https://pbs.twimg.com/profile_banners/1607579519304482816/1723477173/1500x500
nan,ccakktus,¢คkktนŞ ||*|| 🇪🇸🇪🇸🇪🇸🇪🇸🇪🇸🇪🇸🇪🇸,Lliure de pensament. Lliure per lluitar per un món millor.,True,2020-10-07 19:24:00,60077,86,101,59428,https://pbs.twimg.com/profile_images/1313924391617650688/yozPh9lC.png,
1290414754016763904,aisman_1,angel,M y B 💙❤🤞👑,True,2020-08-03 22:30:00,59778,404,220,59417,https://pbs.twimg.com/profile_images/1894926043397431297/fqmG9Ddf.jpg,https://pbs.twimg.com/profile_banners/1290414754016763907/1710235990/1500x500
nan,Jhony06830895,Jhony,,True,2021-02-01 02:21:00,217,171,1,80,https://pbs.twimg.com/profile_images/1381364973289541633/mnTDuwIO.jpg,
1518229605534023680,salvi_mm11,salvi,,True,2022-04-24 14:05:00,46907,522,214,226756,https://pbs.twimg.com/profile_images/1780013869806555136/p4CVpeua.jpg,https://pbs.twimg.com/profile_banners/1518229605534023681/1708264281/1500x500
nan,HectorJacobmh,HJMH,,False,2022-12-30 13:59:00,87,92,0,213,https://pbs.twimg.com/profile_images/1608825182667395072/epDlonh4.jpg,
966144383681691648,AnderOcerin,Ander Ocerin,"“Kevin Roldán, contigo empezó todo” - Gerard Piqué",True,2018-02-21 02:55:00,5374,787,43,70027,https://pbs.twimg.com/profile_images/1604903923390652416/uFjO_5NL.jpg,https://pbs.twimg.com/profile_banners/966144383681691648/1578513768/1500x500
nan,Riskybusi,Riskybusiness71,,False,2024-05-30 13:47:00,2455,77,3,1401,,
925182803754483584,jose_albisurez,Wallie88,Vale la pena vivir por las personas que amas...,True,2017-10-31 02:09:00,2277,1659,32,8114,https://pbs.twimg.com/profile_images/1816274511831953409/sySGVYEt.jpg,https://pbs.twimg.com/profile_banners/925182803754483713/1700490845/1500x500
1798809003092545536,BcnCorazon,💙FCB2009❤️,"¡Corazón culé latiendo con fuerza! 💙❤️ Siempre fieles al Barça, apoyando en las buenas y en las malas. abstenir-se indepes i Cervantes….Visca el Barça!",True,2024-06-06 20:07:00,7236,987,865,993,https://pbs.twimg.com/profile_images/1878901084996919296/Lg8S3O5M.jpg,https://pbs.twimg.com/profile_banners/1798809003092545537/1717704844/1500x500
1589754828716228608,dergachyalba,dergachyalbacete🦇,Llegué llorando y me marcharé llorando.,True,2022-11-07 23:01:00,812,103,12,1755,https://pbs.twimg.com/profile_images/1589757556343410688/asfSjsG_.jpg,https://pbs.twimg.com/profile_banners/1589754828716228608/1686227925/1500x500
1426153684862476288,Peleonsito,ContandoChampions,"Madrid. Madrid ¡Hala, Madrid! y nada más",True,2021-08-13 12:08:00,6517,232,170,1134,https://pbs.twimg.com/profile_images/1892989043585011712/jAAMDprV.jpg,https://pbs.twimg.com/profile_banners/1426153684862476289/1740158793/1500x500
1353725537202667520,guillerlaguarra,Guillermina La Guarrilla,Los moros y negros me convierten en el mayor fascista que habita el planeta tierra.,True,2021-01-25 15:25:00,518,28,18,983,https://pbs.twimg.com/profile_images/1600613899925069849/3peKj8CP.jpg,https://pbs.twimg.com/profile_banners/1353725537202667528/1734028625/1500x500
3979806731,fruizv69,FRV,Cordobés nacido en Jerez de la Frontera,True,2015-10-17 13:38:00,11238,247,76,980,https://pbs.twimg.com/profile_images/1751702421301071872/8O-dwi4a.jpg,https://pbs.twimg.com/profile_banners/3979806731/1737996758/1500x500
nan,elapostado,vito,Siempre fiel a la CD Leonesa,True,2015-02-23 19:05:00,1312,178,85,2678,https://pbs.twimg.com/profile_images/908360857356292097/lzfz4bwE.jpg,
30481974,cordobesanti,Santiago Rodríguez Gómez,"Diplomado en Turismo. Córdoba, ciudad que ha adquirido encanto gracias a las civilizaciones que la han habitado a lo largo de la historia. Guiando voy y vengo.",True,2009-04-11 17:10:00,54601,232,807,1,https://pbs.twimg.com/profile_images/3099591910/3ad8899b6f1141e532b845650fc470e7.jpeg,https://pbs.twimg.com/profile_banners/30481974/1398298129/1500x500
1919641687,86_casta,kas,sentimiento azul y blanco,True,2013-09-30 10:24:00,976,513,100,2096,https://pbs.twimg.com/profile_images/378800000758895633/34fe07a23e13f1735b147d20800965a8.jpeg,https://pbs.twimg.com/profile_banners/1919641687/1380546001/1500x500
966454850,BlogGente,Rosebud,"Cine, Libros, Fotografía, Pueblos, Paisajes.
Opiniones varias.
Cualquier provincia española es bonita. Maleducados y estulticia se bloquean 🎬📚📷🖼",True,2012-11-23 16:53:00,26509,1101,616,21814,https://pbs.twimg.com/profile_images/1869338134938259457/pCrcKKHR.jpg,https://pbs.twimg.com/profile_banners/966454850/1734520019/1500x500
1239610885431271424,JLSerra4,JLSerra,Animal Spirits,True,2020-03-16 17:54:00,7875,503,72,1095,https://pbs.twimg.com/profile_images/1378759351314345990/8lz20c-O.jpg,https://pbs.twimg.com/profile_banners/1239610885431271429/1591978655/1500x500
374004166,splashjavier,Javier,"Make Spain great again

sigue que te sigo.",True,2011-09-15 14:58:00,76683,5353,2834,45965,https://pbs.twimg.com/profile_images/1479503452963229696/08dGWRbR.jpg,https://pbs.twimg.com/profile_banners/374004166/1712740480/1500x500
3546045917,angel_belles,Angel Bellés Padilla,"nacido en Castellón de la plana (y ahora más que nunca)
Siempre en contra del pensamiento único.
PPO ⚫⚪⚫
Si no es cierto, ni bueno, ni útil para qué contarlo.",True,2015-09-04 15:36:00,10779,1907,260,20636,https://pbs.twimg.com/profile_images/639826561252917249/P7OPpSrX.jpg,https://pbs.twimg.com/profile_banners/3546045917/1619802025/1500x500
3245455319,MiquelGimenezG1,Miquel Giménez,No hay mayor pecado que el de no seguir al abanderado,True,2015-05-10 21:55:00,76366,2650,91410,435290,https://pbs.twimg.com/profile_images/1510311988500606988/2VHEw6sg.jpg,https://pbs.twimg.com/profile_banners/3245455319/1648921441/1500x500
462372746,yoghurtu,Entre versos de placer 💜🔻🇵🇸,Conquistamos azoteas cuando cae el atardecer,True,2012-01-12 21:59:00,104583,1623,945,74208,https://pbs.twimg.com/profile_images/1089895844353056768/2QR524Ei.jpg,https://pbs.twimg.com/profile_banners/462372746/1542459005/1500x500
nan,txurival,Vergoña Gomez 🤍💙,,True,2015-09-24 14:33:00,3126,170,17,5866,https://pbs.twimg.com/profile_images/1569605747742281729/JoqEK5ap.jpg,
nan,RaulElchero,Raúl Elchero,,True,2011-03-11 19:05:00,7142,1418,249,40238,https://pbs.twimg.com/profile_images/1289222979/avatar.png,
3027202139,QuinoneroMar,Mar Quiñonero,Española por los cuatro costados.,True,2015-02-09 21:17:00,110509,981,1173,142257,https://pbs.twimg.com/profile_images/1437480630464532487/sNEos-7W.jpg,https://pbs.twimg.com/profile_banners/3027202139/1630260909/1500x500
nan,ricortega21,Ricard,,True,2017-10-17 06:12:00,33694,3772,2812,90873,https://pbs.twimg.com/profile_images/1583466881431879684/ilJJ3YM_.jpg,
1275799732716293888,JRMES10,Jordy,MESSI 👽,True,2020-06-24 14:43:00,21198,556,72,6482,https://pbs.twimg.com/profile_images/1723363451169648640/7XkI7dGn.jpg,https://pbs.twimg.com/profile_banners/1275799732716294144/1593010523/1500x500
1554240709280014336,PtheTro,PiPtheTroLL,"Miembro de la Guardia del Infinito y dueño de la gema del espacio. Troll de profesion, de birras con Adam, Gamora y Drax por diversion. Habanitos",True,2022-08-01 23:00:00,9635,138,22,393,https://pbs.twimg.com/profile_images/1590049665508163584/B0WDsBQj.jpg,https://pbs.twimg.com/profile_banners/1554240709280014341/1695326740/1500x500
nan,VicenteJoseGim2,Vicente Jose Gimeno,,True,2016-03-03 23:55:00,1472,59,13,24,https://pbs.twimg.com/profile_images/1044005914439823360/VTvFT9R_.jpg,
2209361445,uxain,Serafín Valle,"Vivir,respetar,disfrutar",True,2013-12-05 21:17:00,3951,59,47,11102,https://pbs.twimg.com/profile_images/529245998607265792/m5ii3gYr.jpeg,https://pbs.twimg.com/profile_banners/2209361445/1417905397/1500x500
713114548966932480,jm_p99,Juanmi Perez,Hola que tal soy colosal,True,2016-03-24 21:25:00,9433,393,252,12172,https://pbs.twimg.com/profile_images/1803026545612562433/9JPeKEG9.jpg,https://pbs.twimg.com/profile_banners/713114548966932480/1628766810/1500x500
nan,joselui15252727,joseluis,"nada d populistas o comunistas  soy un ciudadano más, od...io  al comunismo   es el cáncer de cualquier país , lo que pongo esta   escrito en web o periód",False,2019-11-09 11:22:00,105685,3411,2334,37579,https://pbs.twimg.com/profile_images/1276894441224253441/et-oycI1.jpg,
nan,pacobernabeu4,paco bernabeu,,True,2023-02-26 20:01:00,4898,19,11,1033,https://pbs.twimg.com/profile_images/1629934654970028033/q0XPUuZH.png,
1421211945101938688,PedroJimHervas,Pedro Jiménez Hervás,"Periodista, dramaturgo y escritor. Tengo 2 hijxs, he plantado un árbol y he escrito libros y teatro. Sueños cumplidos. Pero todavía me quedan algunas batallas.",True,2021-07-30 20:52:00,3983,532,455,706,https://pbs.twimg.com/profile_images/1421214405786746888/GGCEIrhI.jpg,https://pbs.twimg.com/profile_banners/1421211945101938690/1666295150/1500x500
1239522816,jjalonso_grx,Juan J. Alonso,"Aprendiendo día a día de la vida.
Opiniones personales.",True,2013-03-03 18:27:00,50415,2442,1394,22314,https://pbs.twimg.com/profile_images/1628433366772076549/GymJGZS6.jpg,https://pbs.twimg.com/profile_banners/1239522816/1690243574/1500x500
1606434708941946880,joseN11770152,Nardo di caprio 🇪🇦 ❌,,True,2022-12-23 23:41:00,6057,467,180,9472,https://pbs.twimg.com/profile_images/1800533146556825600/sNZr_qrL.jpg,https://pbs.twimg.com/profile_banners/1606434708941946881/1720570963/1500x500
1425431929042743296,BonaventureVall,Vall Bonaventure,"No te creas nada de lo que aparece en X sobre todo si lleva muchos colorines, puños o rosas.",True,2021-08-11 12:21:00,20085,777,388,2294,https://pbs.twimg.com/profile_images/1543904943018483713/pD4bIuqV.jpg,https://pbs.twimg.com/profile_banners/1425431929042743296/1656957240/1500x500
1145094744026034176,Santi25804910pa,Santi🔻💜,"Asturiano, Soldador, antifascista.",True,2019-06-29 22:20:00,47306,1832,1383,51920,https://pbs.twimg.com/profile_images/1731703408845783040/7rXap1kl.jpg,https://pbs.twimg.com/profile_banners/1145094744026034176/1713989021/1500x500
148853292,wLaDi_PaZ,♒︎wladi paz,,True,2010-05-27 19:46:00,6683,740,1113,6835,https://pbs.twimg.com/profile_images/1523307650464763904/EPbkJYw2.jpg,https://pbs.twimg.com/profile_banners/148853292/1652019767/1500x500
483941787,SrPedrodurden,PEDRO,"Understand yourself. Correct yourself. Respect yourself.
""Llevo Al Andalus en la sangre"" ۞",True,2012-02-05 15:18:00,16164,500,300,6830,https://pbs.twimg.com/profile_images/1866870865234657280/RX7FqGP8.jpg,https://pbs.twimg.com/profile_banners/483941787/1726564542/1500x500
nan,AdianezFernnde3,Adianez Fernández,Me gusta el fútbol,True,2023-03-09 17:11:00,8690,488,217,3305,https://pbs.twimg.com/profile_images/1633941185529016320/ZNpRGvsM.jpg,
243291430,frasko_2005,pacovelmar 🚂🇨🇺🇫🇴,"Jubilado, Diplomado en FFCC",True,2011-01-26 18:43:00,6376,508,263,21838,https://pbs.twimg.com/profile_images/1694713124367319041/xXZgkAjo.jpg,https://pbs.twimg.com/profile_banners/243291430/1698324961/1500x500
nan,AlexRiv1282,Alex Rivera,,True,2024-01-31 16:00:00,790,364,9,10049,https://pbs.twimg.com/profile_images/1794386116461629440/9UhDW52w.jpg,
1859896362,jose_resua,Jose Manuel Resua,,False,2013-09-13 08:29:00,4274,2,6,48,https://pbs.twimg.com/profile_images/378800000451291401/0b90bec8dd78553106728af7e9c28566.jpeg,https://pbs.twimg.com/profile_banners/1859896362/1379075804/1500x500
732158961617637376,marquitosmag13,Marco Gutiérrez,Enjoy the moment 🤗,True,2016-05-16 10:41:00,2136,326,49,1520,https://pbs.twimg.com/profile_images/810878732114259968/5YURbOLp.jpg,https://pbs.twimg.com/profile_banners/732158961617637376/1463780219/1500x500
2498322208,GiraldinoD,✴️ꫝꪖ𝕥ꫀ𝕣ꪑꪖꪀ•©🖕🏽,,True,2014-04-20 23:06:00,1619,663,28,543,https://pbs.twimg.com/profile_images/950518038704672768/UZMIj5Mj.jpg,https://pbs.twimg.com/profile_banners/2498322208/1664316778/1500x500
972129157181264000,latrocutakills,Sofista Chabón,"We're trapped in the belly of this horrible machine, and the machine is bleeding to death",False,2018-03-09 15:17:00,9040,117,280,17272,https://pbs.twimg.com/profile_images/1885625670417494016/Du5ZvjqQ.jpg,https://pbs.twimg.com/profile_banners/972129157181263872/1738403225/1500x500
nan,ClickbaitsCRDBA,ClickBaits,,False,2024-03-08 15:52:00,404,24,3,17,https://pbs.twimg.com/profile_images/1766129841668063232/tQhJTnxp.jpg,
715675506784382976,Avroneelbiswas,Avroneel Biswas (Your Nemesis),"An ardent Australian cricket💛and Chelsea FC fan💙 IDF🩵
I like to see things realistically, live on my own terms, and survive by my own principles and laws.",True,2016-03-31 23:01:00,41772,1165,1074,16566,https://pbs.twimg.com/profile_images/1836703170955022336/mmr9P1uw.jpg,https://pbs.twimg.com/profile_banners/715675506784382977/1726437817/1500x500
nan,noir_knox,Chuliettrobare,🏴‍☠️,True,2020-10-27 08:08:00,5045,427,59,17304,https://pbs.twimg.com/profile_images/1764736897434148864/6OgXDemG.jpg,
nan,tu_eres_scandal,JACOBUS,,True,2022-05-05 10:43:00,9124,367,150,5848,https://pbs.twimg.com/profile_images/1590835549891436560/3rJZH_az.jpg,
nan,WattWa40034604,James Watt,,True,2022-11-07 11:43:00,5578,377,77,2316,,
2799801837,borjart94,Borja Romero Torrico,Ingeniero Civil⚒,True,2014-10-02 12:46:00,5360,324,320,5181,https://pbs.twimg.com/profile_images/1573279549198049281/5nHbN3QU.jpg,https://pbs.twimg.com/profile_banners/2799801837/1686267662/1500x500
nan,el_goma_8,chris,,True,2023-04-06 14:51:00,2057,38,9,2582,https://pbs.twimg.com/profile_images/1757131917445472256/FQuZiiCj.jpg,
848478377443028992,diddart,pereM 🐈🏴󠁧󠁢󠁥󠁮󠁧󠁿 🤟🏻#DefundUN #MEGA,,True,2017-04-02 10:13:00,14305,961,412,171609,https://pbs.twimg.com/profile_images/1653660201919062021/Fnuyj3aP.jpg,https://pbs.twimg.com/profile_banners/848478377443028996/1513456669/1500x500
nan,tomastocado16,ts,,True,2023-08-08 20:05:00,246,110,5,1084,,
nan,ordoez_paco,paco ordoñez,el peor enemigo de un pobre es otro pobre que defiende al rico que los hace pobres a los dos.,True,2012-09-23 13:16:00,6629,739,144,3832,https://pbs.twimg.com/profile_images/1875126576922116096/PKdaCngr.jpg,
nan,Jlpgolf2011,Jlp,,True,2018-12-25 22:05:00,14715,563,168,31063,https://pbs.twimg.com/profile_images/1383512650475216899/pW5EipUT.jpg,
1394004187457933312,darkcloudjm,Darkcloudjm,Cordobés y cordobesista en el exilio pero siempre en el arcángel,True,2021-05-16 18:58:00,512,81,5,20,https://pbs.twimg.com/profile_images/1700222293178273792/Z6NsYFV6.jpg,https://pbs.twimg.com/profile_banners/1394004187457933314/1694199968/1500x500
1266490058162548736,Franortizfdz,Francisco Javier Ortiz,Por mí no quedó. Del Norte y liberal.,True,2020-05-29 22:03:00,89188,6976,14585,134187,https://pbs.twimg.com/profile_images/1868040213445976064/Ndi4Cnq9.jpg,https://pbs.twimg.com/profile_banners/1266490058162548740/1688238690/1500x500
39256071,Luis_Vazquez_C,Luis Vázquez ,"«Solo tú tienes que luchar por lo que es tuyo, grita, llora y pelea si es preciso, pero nunca dejes que te maten las ilusiones» 🇪🇸❤️🇻🇪 Bellas Artes UCV🍫☕️",True,2009-05-11 14:01:00,46500,2052,664,29744,https://pbs.twimg.com/profile_images/1380588886469017600/iE0Cv511.jpg,https://pbs.twimg.com/profile_banners/39256071/1548350133/1500x500
1424453666761854976,casa_lejos,SilviaDeLejos,Liberal de JxC,True,2021-08-08 19:33:00,68846,665,659,59444,https://pbs.twimg.com/profile_images/1463779007829262337/WmEi62kV.jpg,https://pbs.twimg.com/profile_banners/1424453666761854980/1661116806/1500x500
nan,modesto73519074,modesto,,True,2021-08-12 13:55:00,7610,57,53,25327,https://pbs.twimg.com/profile_images/1425818638922047488/iKRLucAd.jpg,
1611087218,Jancovick_RM,@MilanJancovickRM,"Tejedor de sueños, amigo de sus amigos, padre",True,2013-07-21 18:18:00,11169,983,155,3960,https://pbs.twimg.com/profile_images/1847407418482761728/3eYpQYIl.jpg,https://pbs.twimg.com/profile_banners/1611087218/1448187732/1500x500
405931762,jroca63,🇪🇸JORGE🇪🇦 🇮🇱 🇺🇦 🇨🇴,"Si la vida te da palos,construye una cabaña.",True,2011-11-06 00:56:00,104699,2238,2367,22191,https://pbs.twimg.com/profile_images/1755014173245771776/qogaui7C.jpg,https://pbs.twimg.com/profile_banners/405931762/1737329416/1500x500
914592665357967360,flaviaferrata,Flavia Ferrata🇺🇦🇪🇦🇮🇹,Eppur si muove🇺🇦,True,2017-10-01 20:47:00,48420,345,321,33576,https://pbs.twimg.com/profile_images/914908294598324225/wzATzVRv.jpg,https://pbs.twimg.com/profile_banners/914592665357967361/1731324009/1500x500
411810777,pacoscollada,Francisco Sánchez,Técnico de Hacienda en la aeat. Coautor del gps fiscal. Madrid. Carabanchel. Atleti de Madrid,True,2011-11-13 22:26:00,15359,1256,303,21441,https://pbs.twimg.com/profile_images/1647066867/image.jpg,https://pbs.twimg.com/profile_banners/411810777/1468181418/1500x500
381687338,Chulipann,Jesús Corral,"Pucelano residente en Madrid al que le gusta correr sin que nadie le persiga, sin motivo aparente y sin balon de por medio",True,2011-09-28 19:19:00,19203,1156,631,46603,https://pbs.twimg.com/profile_images/1572954736252313604/UdJ38xmY.jpg,https://pbs.twimg.com/profile_banners/381687338/1664976804/1500x500
nan,SagreraGimeno,Joaquim Sagrera Gimeno,,True,2022-03-16 15:51:00,477,171,11,183,https://pbs.twimg.com/profile_images/1577727482018631680/asZnZEJM.jpg,
250176326,Josemc69,José Cruz,🇪🇸DEL ATLETI HASTA REVENTAR🇪🇸,True,2011-02-10 15:40:00,32188,93,211,88564,https://pbs.twimg.com/profile_images/1831037113711661056/GvR38MRB.jpg,https://pbs.twimg.com/profile_banners/250176326/1505116490/1500x500
1313101153970917376,10InfoBlaugrana,Info Blaugrana,"Barça y Messi son mis dos amores. Promociones por DM.
@dinogoalapp",True,2020-10-05 12:58:00,52235,1116,56009,163216,https://pbs.twimg.com/profile_images/1792890789246214144/eNiK8ScC.jpg,https://pbs.twimg.com/profile_banners/1313101153970917378/1669297301/1500x500
nan,Mirandayco1,Mirandayco,,True,2019-02-05 21:38:00,2497,21,4,376,https://pbs.twimg.com/profile_images/1117646285140570113/AdH3W0dl.jpg,
68579804,gdaviddenis,Gerardo David Denis,"Ingeniero IT👨🏾‍💻, fanatico de la tecnologia, Star Wars, gamer🎮 y 1000% del Barça hasta el dia que muera💙♥️!",True,2009-08-25 02:11:00,29948,1362,318,10643,https://pbs.twimg.com/profile_images/1766123338437406720/ydLi7RhG.jpg,https://pbs.twimg.com/profile_banners/68579804/1725643689/1500x500
nan,Alfonso3326,Alfonso,Me da mucha rabia que hablen cuando interrumpo (Viva la Mariña Lucense),True,2023-06-27 21:26:00,1341,108,7,362,https://pbs.twimg.com/profile_images/1766896189868265472/JQwlBwRp.jpg,
nan,BValle26025522,B Valle,,True,2020-10-17 04:08:00,403,185,3,228,https://pbs.twimg.com/profile_images/1812588036183498752/Lvs9_X6a.jpg,
nan,ojeda_peinado,Albert,,True,2021-02-01 15:43:00,23593,161,85,39255,https://pbs.twimg.com/profile_images/1356267052055597130/tttgjQd3.jpg,
nan,Puter0Cule,PuteroCule,,True,2024-04-16 17:19:00,338,71,3,352,https://pbs.twimg.com/profile_images/1780522357821505537/UrzStnkK.jpg,
nan,Mike98897967,epic culer,"You inspire me to give you, the most amazing haircut. 😎 💇‍♂️
haircuts are my hobbies not my job... Messi is the GOAT",True,2019-09-26 05:22:00,12095,374,44,13783,https://pbs.twimg.com/profile_images/1177091865306222597/gVilF8zW.jpg,
1481993819138805760,Jorgebedia3,Jorgbd,,True,2022-01-14 14:17:00,1784,101,14,1358,https://pbs.twimg.com/profile_images/1483212251163246595/hqYXOMhi.jpg,https://pbs.twimg.com/profile_banners/1481993819138805762/1642456899/1500x500
4657063757,pgallardoc69,PGallardo,"Lucho contra mi enemigo día tras día, sin bajar la guardia y sabiendo que la batalla va a ser larga. Soy mejor, más tranquilo, más amable y más fuerte.",True,2015-12-30 19:52:00,6355,654,169,9696,https://pbs.twimg.com/profile_images/1822923603748294656/W-geESWG.jpg,https://pbs.twimg.com/profile_banners/4657063757/1737931572/1500x500
913748085355970560,joanfre73,Joan Freixenet,,True,2017-09-29 12:51:00,2609,168,43,2310,https://pbs.twimg.com/profile_images/924010739161067520/cJFuzHA8.jpg,https://pbs.twimg.com/profile_banners/913748085355970561/1509136301/1500x500
121482719,Carlos_Mart_O,Camaror❤️💛❤️💚🤍💚,"Profesor de Cocina y Pastelería. Los conseguí, sí, pero aún queda más...",True,2010-03-09 16:52:00,4911,668,246,9199,https://pbs.twimg.com/profile_images/1731997795479851009/NedfKByV.jpg,https://pbs.twimg.com/profile_banners/121482719/1657489287/1500x500
nan,juhdgal,Judith,,True,2012-02-19 21:23:00,36332,1659,630,45599,https://pbs.twimg.com/profile_images/1337500171953954818/PK7blgdX.jpg,
972928495327305600,Felixvel2178,Felix,Ser honesto,True,2018-03-11 20:13:00,855,104,17,766,https://pbs.twimg.com/profile_images/1834286233347837952/iV8XJaBF.jpg,https://pbs.twimg.com/profile_banners/972928495327305728/1712511818/1500x500
nan,onixcuesta,Juanitoandaluz,"Andaluz, de Jaén. A muerte con mi Real Madrid y Jaén F. S.",True,2010-04-22 23:29:00,13482,1676,454,6213,https://pbs.twimg.com/profile_images/1395054748089430016/iVrfeqrk.jpg,
nan,mrbenzemaula,MagicoVicente,,True,2019-11-06 09:39:00,6467,383,51,3557,https://pbs.twimg.com/profile_images/1874931709872869376/oVEWpYWk.jpg,
1510593177723584512,NightmareOskar,Oskar I (Nightmare),"Aficionado a:

FC Barcelona ⚽🏀
Girona CF ⚽
Green Bay Packers 🏈
Freak de nivel 40⚔️
Series - Cine - Retro 80's y 90's
Videojuegos",True,2022-04-03 12:21:00,3031,288,25,1232,https://pbs.twimg.com/profile_images/1510599820188213263/9GCfyRtw.jpg,https://pbs.twimg.com/profile_banners/1510593177723584512/1648990294/1500x500
379766267,bibarra73,Borja🏆,52 tacos. De Bilbao y socio del @athleticclub. En Abril de 2024 vi en directo como mi equipo del alma era campeón 40 años después 💪🏻💪🏻🥹🥹❤️❤️🤍🤍🏆🏆,True,2011-09-25 14:39:00,35784,1036,1767,15624,https://pbs.twimg.com/profile_images/1827751418226147328/K4iwkEBP.jpg,https://pbs.twimg.com/profile_banners/379766267/1733825145/1500x500
933090037,AdriLionKing,AdriLeón#25🏴󠁧󠁢󠁳󠁣󠁴󠁿 ,Como Mi Padre y Mi Abuelo🏴󠁧󠁢󠁳󠁣󠁴󠁿 AdriLeón#25🏴󠁧󠁢󠁳󠁣󠁴󠁿 ,True,2012-11-07 22:24:00,6242,572,209,10539,https://pbs.twimg.com/profile_images/1869695775258607616/Y73qD8GV.jpg,https://pbs.twimg.com/profile_banners/933090037/1662245708/1500x500
1106619295990202368,Millan_2019,Madridista al 10000%,"Madridista!!! Hala Madrid y Nada Más! 15UCL!!! a por todas! 
11 Euro ligas, como les jode esto!",True,2019-03-15 18:12:00,28837,4483,2144,258974,https://pbs.twimg.com/profile_images/1685741750759882752/B-kVGKti.jpg,https://pbs.twimg.com/profile_banners/1106619295990202374/1717290531/1500x500
1502644978111201280,AlvaroFmas,Alvaro FMás,Madridista ❤️❤️❤️,True,2022-03-12 13:57:00,896,960,70,4155,https://pbs.twimg.com/profile_images/1503219198620745730/8tORxbwi.jpg,https://pbs.twimg.com/profile_banners/1502644978111201280/1647095181/1500x500
1645364308816133888,Victorm9032166,Victor manuel Lopez martin,,True,2023-04-10 09:53:00,2275,708,67,142,https://pbs.twimg.com/profile_images/1647651732149661697/SwUbYXzV.jpg,https://pbs.twimg.com/profile_banners/1645364308816134145/1681665759/1500x500
2991032692,EresUnTolili,Camavinho🔥,@realmadrid @cristiano,True,2015-01-22 00:52:00,26770,754,436,28854,https://pbs.twimg.com/profile_images/1716427048313311232/WsRSXDUJ.jpg,https://pbs.twimg.com/profile_banners/2991032692/1653876222/1500x500
nan,bryan_pineda123,user123,,True,2019-06-05 00:34:00,3331,2338,45,23731,https://pbs.twimg.com/profile_images/1443003922512183300/3yPFLbhe.jpg,
252583558,pedrojim78,Pedrojim,tú si que eres,True,2011-02-15 13:58:00,10027,453,135,11680,https://pbs.twimg.com/profile_images/712081987926884353/dbgEDM8f.jpg,https://pbs.twimg.com/profile_banners/252583558/1362355899/1500x500
833724338964664320,kosman78,Kosman78,"𝙁1 & 𝙁𝙤𝙤𝙩𝙗𝙖𝙡𝙡 𝙁𝙖𝙣, 𝘾𝙞𝙣𝙚𝙢𝙖, 𝙖𝙣𝙙 𝘾𝘽𝙈 𝙇𝙤𝙫𝙚𝙧.𝘾𝙤𝙢𝙥𝙪𝙩𝙚𝙧 𝙉𝙚𝙩𝙬𝙤𝙧𝙠 𝙀𝙣𝙜𝙞𝙣𝙚𝙚𝙧 - Visca Barça! ⚡ #RestoreTheSnyderverse",True,2017-02-20 17:05:00,58086,1075,955,312537,https://pbs.twimg.com/profile_images/1461327840163602433/IrCEGULQ.jpg,https://pbs.twimg.com/profile_banners/833724338964664320/1617123935/1500x500
1103423446514614400,iamcarlosmruiz,Carlos Ruiz,"Contaduría Pública @UnilaGuajira, Diplomado en Tributaria.",True,2019-03-06 22:33:00,7680,949,58,17462,https://pbs.twimg.com/profile_images/1660696550337593367/9SCCy9LI.jpg,https://pbs.twimg.com/profile_banners/1103423446514614272/1586830660/1500x500
nan,Hools_RMCF1980,Hools_RMCF1980,🤍💜 SOLO ENTIENDE MI LOCURA QUIEN COMPARTE MI PASIÓN 💜🤍,False,2022-03-15 19:38:00,8784,108,109,5223,https://pbs.twimg.com/profile_images/1503818090798329862/NW7V1ayB.jpg,
nan,paqui9108181016,paqui,,True,2023-10-06 13:03:00,2005,44,5,130,https://pbs.twimg.com/profile_images/1794025442002837504/S-NBA4bg.jpg,
191811381,manuel666608,futbol 360,,True,2010-09-17 12:25:00,826,206,21,1880,https://pbs.twimg.com/profile_images/1802756892864737280/E6TVvZNZ.jpg,https://pbs.twimg.com/profile_banners/191811381/1718645723/1500x500
1247085525556740096,metoca2010,Puesyaestaría🇪🇸🇮🇱,"Viva España! V.E.R.D.E. “No es que el comunista sea malo, es que sólo si eres malo puedes ser comunista”. “Qué es el comunismo? 9 gramos en la nuca.”",True,2020-04-06 08:55:00,20130,729,328,54120,https://pbs.twimg.com/profile_images/1858514033399246848/dRhNw2On.jpg,https://pbs.twimg.com/profile_banners/1247085525556740097/1586526349/1500x500
254757777,lopezfouce,Fouce,"Un tipo normal 🤠 , intento hacer bien las cosas. Un roc a la faixa i els diners a cap caixa. Aos ricos até lle paren os bois",True,2011-02-19 23:21:00,14435,3690,657,1261,https://pbs.twimg.com/profile_images/1342033654831312896/MaeiOTft.jpg,https://pbs.twimg.com/profile_banners/254757777/1381333833/1500x500
